user_id,register_time,install_date,channel,country,device_os,device_model,app_version,age_group,gender,is_new_user
U026737,2026-05-14 12:51:59,2026-05-14,google_ads,ID,Android,Samsung Galaxy A54,1.3.0,35-44,M,1
U026738,2026-05-14 12:00:01,2026-05-14,app_store,JP,Android,Redmi Note 13,1.2.1,35-44,M,1
U026739,2026-05-14 00:38:51,2026-05-14,referral,US,iOS,iPhone 13,1.3.1,25-34,M,1
U026740,2026-05-15 00:00:55,2026-05-14,google_ads,CN,Android,Huawei Mate 60,1.3.0,25-34,F,1
U026741,2026-05-14 06:28:14,2026-05-14,google_ads,US,Android,vivo X100,1.2.1,25-34,F,1
U026742,2026-05-14 00:18:25,2026-05-14,referral,CN,iOS,iPhone 14,1.3.1,18-24,M,1
U026743,2026-05-14 00:09:58,2026-05-14,organic,CN,Android,Samsung Galaxy A54,1.3.0,25-34,M,1
U026744,2026-05-15 00:51:06,2026-05-15,google_ads,US,iOS,iPhone 15,1.3.1,45-54,F,1
U026745,2026-05-15 00:21:13,2026-05-15,organic,BR,Android,Xiaomi 14,1.2.1,25-34,Unknown,1
U026746,2026-05-15 00:36:16,2026-05-15,facebook_ads,US,Android,Google Pixel 8,1.3.0,35-44,F,1
U026747,2026-05-16 00:06:31,2026-05-15,google_ads,ID,Android,Samsung Galaxy A54,1.3.0,35-44,F,1
U026748,2026-05-15 00:11:16,2026-05-15,referral,US,Android,Xiaomi 14,1.3.0,18-24,F,1
U026749,2026-05-15 01:20:34,2026-05-15,app_store,JP,iOS,iPhone 12,1.3.1,18-24,M,1
U026750,2026-05-15 00:18:39,2026-05-15,tiktok_ads,BR,Android,Samsung Galaxy A54,1.3.0,25-34,M,1
U026751,2026-05-15 02:54:58,2026-05-15,app_store,US,Android,Google Pixel 8,1.3.1,18-24,M,1
U026752,2026-05-15 00:30:30,2026-05-15,facebook_ads,BR,Android,vivo X100,1.2.1,35-44,M,1
U026753,2026-05-15 06:27:48,2026-05-15,organic,BR,iOS,iPhone 13,1.3.0,18-24,F,1
U026754,2026-05-15 00:42:10,2026-05-15,organic,CN,Android,vivo X100,1.3.0,25-34,F,1
U026755,2026-05-15 00:32:50,2026-05-15,organic,CN,Android,Redmi Note 13,1.3.0,25-34,M,1
U026756,2026-05-15 12:47:21,2026-05-15,tiktok_ads,US,iOS,iPhone 12,1.3.0,35-44,Unknown,1
U026757,2026-05-15 00:41:39,2026-05-15,tiktok_ads,BR,Android,Google Pixel 8,1.3.0,25-34,M,1
U026758,2026-05-15 00:39:11,2026-05-15,organic,BR,Android,Redmi Note 13,1.2.1,18-24,F,1
U026759,2026-05-15 02:21:38,2026-05-15,app_store,JP,Android,Huawei Mate 60,1.3.1,18-24,M,1
U026760,2026-05-15 02:56:08,2026-05-15,google_ads,US,iOS,iPhone 13,1.3.0,18-24,F,1
U026761,2026-05-16 00:47:57,2026-05-15,tiktok_ads,ID,Android,Huawei Mate 60,1.3.0,18-24,F,1
U026762,2026-05-15 00:51:59,2026-05-15,app_store,ID,Android,Google Pixel 8,1.3.0,25-34,M,1
U026763,2026-05-15 00:51:59,2026-05-15,organic,US,Android,Huawei Mate 60,1.3.1,18-24,F,1
U026764,2026-05-15 06:51:55,2026-05-15,google_ads,BR,Android,OPPO Reno11,1.3.0,18-24,F,1
U026765,2026-05-15 02:52:21,2026-05-15,google_ads,US,Android,Huawei Mate 60,1.3.1,45-54,M,1
U026766,,2026-05-15,tiktok_ads,ID,Android,Redmi Note 13,1.3.0,25-34,F,1
U026767,2026-05-16 00:10:23,2026-05-15,google_ads,US,iOS,iPhone 13,1.3.0,18-24,F,1
U026768,,2026-05-15,app_store,JP,iOS,iPhone 12,1.3.1,35-44,F,1
U026769,2026-05-15 01:00:19,2026-05-15,google_ads,BR,Android,Google Pixel 8,1.3.1,25-34,M,1
U026770,2026-05-15 02:28:53,2026-05-15,organic,CN,Android,Huawei Mate 60,1.2.1,45-54,F,1
U026771,2026-05-15 00:46:06,2026-05-15,facebook_ads,BR,Android,Xiaomi 14,1.3.0,18-24,M,1
U026772,2026-05-15 06:24:13,2026-05-15,organic,US,iOS,iPhone 12,1.3.0,25-34,M,1
U026773,,2026-05-15,organic,CN,Android,Samsung Galaxy S23,1.3.0,25-34,F,1
U026774,2026-05-15 12:37:56,2026-05-15,organic,JP,Android,Huawei Mate 60,1.2.1,18-24,M,1
U026775,2026-05-15 02:13:34,2026-05-15,organic,CN,iOS,iPhone 15,1.3.1,25-34,F,1
U026776,2026-05-15 02:42:00,2026-05-15,organic,CN,Android,Samsung Galaxy S23,1.3.1,25-34,M,1
U026777,2026-05-15 01:51:44,2026-05-15,google_ads,US,Android,vivo X100,1.3.1,18-24,M,1
U026778,2026-05-15 00:38:47,2026-05-15,organic,CN,iOS,iPhone 12,1.3.0,25-34,F,1
U026779,2026-05-15 06:09:08,2026-05-15,tiktok_ads,US,Android,Huawei Mate 60,1.3.1,18-24,M,1
U026780,,2026-05-15,google_ads,US,iOS,iPhone 15,1.3.0,35-44,M,1
U026781,2026-05-15 02:49:49,2026-05-15,organic,US,iOS,iPhone 13,1.3.1,35-44,M,1
U026782,2026-05-15 00:22:36,2026-05-15,google_ads,CN,iOS,iPhone 14,1.3.1,45-54,F,1
U026783,2026-05-15 00:26:31,2026-05-15,facebook_ads,BR,Android,Redmi Note 13,1.2.1,18-24,M,1
U026784,2026-05-15 02:35:27,2026-05-15,tiktok_ads,BR,Android,Samsung Galaxy A54,1.3.0,18-24,M,1
U026785,2026-05-15 01:36:32,2026-05-15,organic,JP,iOS,iPhone 11,1.3.0,25-34,M,1
U026786,2026-05-15 00:17:11,2026-05-15,google_ads,US,iOS,iPhone 15,1.3.0,45-54,F,1
U026787,2026-05-15 12:06:12,2026-05-15,referral,BR,Android,Redmi Note 13,1.3.0,35-44,M,1
U026788,2026-05-16 00:04:36,2026-05-15,google_ads,CN,Android,Redmi Note 13,1.3.1,25-34,M,1
U026789,2026-05-16 00:30:54,2026-05-15,app_store,CN,iOS,iPhone 14,1.3.0,25-34,M,1
U026790,2026-05-15 06:25:57,2026-05-15,organic,CN,iOS,iPhone 13,1.3.0,35-44,F,1
U026791,2026-05-15 02:38:40,2026-05-15,organic,ID,Android,Samsung Galaxy A54,1.3.0,18-24,M,1
U026792,2026-05-15 06:25:42,2026-05-15,app_store,ID,Android,OPPO Reno11,1.3.0,18-24,M,1
U026793,2026-05-17 00:20:10,2026-05-15,app_store,CN,Android,Samsung Galaxy A54,1.2.1,25-34,F,1
U026794,2026-05-15 12:16:33,2026-05-15,facebook_ads,ID,Android,vivo X100,1.3.1,25-34,F,1
U026795,2026-05-15 00:44:24,2026-05-15,app_store,US,iOS,iPhone 14,1.3.0,18-24,M,1
U026796,2026-05-15 00:03:03,2026-05-15,organic,ID,Android,Redmi Note 13,1.3.0,18-24,F,1
U026797,2026-05-15 01:41:48,2026-05-15,tiktok_ads,JP,Android,Samsung Galaxy S23,1.3.1,25-34,F,1
U026798,2026-05-16 00:07:45,2026-05-15,google_ads,CN,Android,Google Pixel 8,1.2.1,25-34,M,1
U026799,2026-05-15 00:06:25,2026-05-15,organic,ID,Android,vivo X100,1.3.0,25-34,F,1
U026800,2026-05-15 12:49:11,2026-05-15,google_ads,US,Android,Redmi Note 13,1.2.1,18-24,F,1
U026801,2026-05-15 06:42:22,2026-05-15,organic,CN,iOS,iPhone SE,1.3.1,25-34,F,1
U026802,2026-05-15 00:46:01,2026-05-15,facebook_ads,US,iOS,iPhone 14,1.3.1,45-54,M,1
U026803,2026-05-15 01:19:01,2026-05-15,organic,CN,Android,Huawei Mate 60,1.3.0,35-44,M,1
U026804,2026-05-15 00:13:58,2026-05-15,tiktok_ads,JP,iOS,iPhone 14,1.3.0,18-24,F,1
U026805,2026-05-15 01:30:41,2026-05-15,app_store,US,Android,Huawei Mate 60,1.2.1,25-34,M,1
U026806,2026-05-15 00:32:50,2026-05-15,facebook_ads,ID,Android,Samsung Galaxy A54,1.3.0,45-54,M,1
U026807,,2026-05-15,tiktok_ads,US,iOS,iPhone 15,1.2.1,25-34,F,1
U026808,2026-05-15 00:00:27,2026-05-15,organic,US,iOS,iPhone 15,1.3.0,25-34,F,1
U026809,,2026-05-15,app_store,JP,Android,Samsung Galaxy S23,1.3.1,25-34,M,1
U026810,,2026-05-15,google_ads,BR,iOS,iPhone 13,1.3.0,45-54,M,1
U026811,2026-05-15 01:54:57,2026-05-15,facebook_ads,US,iOS,iPhone SE,1.3.0,25-34,M,1
U026812,2026-05-15 02:01:50,2026-05-15,google_ads,US,iOS,iPhone SE,1.3.0,45-54,M,1
U026813,2026-05-15 12:32:48,2026-05-15,tiktok_ads,ID,Android,Huawei Mate 60,1.2.1,45-54,F,1
U026814,2026-05-15 01:27:54,2026-05-15,google_ads,JP,Android,Redmi Note 13,1.2.1,25-34,F,1
U026815,,2026-05-15,app_store,US,iOS,iPhone SE,1.3.0,45-54,M,1
U026816,2026-05-15 01:52:28,2026-05-15,app_store,ID,Android,OPPO Reno11,1.3.0,18-24,M,1
U026817,2026-05-15 02:55:03,2026-05-15,organic,BR,Android,Redmi Note 13,1.3.0,25-34,M,1
U026818,,2026-05-15,google_ads,US,Android,Xiaomi 14,1.3.1,25-34,F,1
U026819,2026-05-15 00:21:17,2026-05-15,tiktok_ads,US,Android,Redmi Note 13,1.3.0,18-24,F,1
U026820,2026-05-15 00:53:13,2026-05-15,google_ads,JP,Android,OPPO Reno11,1.3.0,18-24,F,1
U026821,,2026-05-15,app_store,US,iOS,iPhone 14,1.2.1,35-44,F,1
U026822,2026-05-15 02:54:18,2026-05-15,google_ads,ID,Android,Samsung Galaxy S23,1.3.0,18-24,F,1
U026823,2026-05-15 01:20:31,2026-05-15,google_ads,US,iOS,iPhone 15,1.3.0,18-24,M,1
U026824,2026-05-15 00:46:56,2026-05-15,facebook_ads,BR,Android,Redmi Note 13,1.3.1,35-44,F,1
U026825,2026-05-15 00:03:34,2026-05-15,google_ads,US,iOS,iPhone 12,1.3.1,18-24,M,1
U026826,2026-05-16 00:41:53,2026-05-15,organic,JP,Android,Huawei Mate 60,1.3.0,35-44,M,1
U026827,2026-05-15 01:43:52,2026-05-15,organic,CN,Android,Samsung Galaxy A54,1.2.1,25-34,M,1
U026828,2026-05-15 01:37:12,2026-05-15,google_ads,US,iOS,iPhone 14,1.3.1,18-24,M,1
U026829,,2026-05-15,tiktok_ads,CN,iOS,iPhone 13,1.2.1,18-24,M,1
U026830,2026-05-15 00:56:20,2026-05-15,organic,BR,Android,Redmi Note 13,1.2.1,35-44,F,1
U026831,2026-05-15 02:58:19,2026-05-15,organic,US,Android,Xiaomi 14,1.3.0,25-34,M,1
U026832,2026-05-15 02:26:00,2026-05-15,google_ads,BR,iOS,iPhone 13,1.3.0,25-34,F,1
U026833,2026-05-15 06:14:29,2026-05-15,tiktok_ads,CN,Android,Samsung Galaxy S23,1.3.1,25-34,M,1
U026834,2026-05-15 01:42:17,2026-05-15,organic,US,Android,Google Pixel 8,1.3.0,35-44,M,1
U026835,,2026-05-15,tiktok_ads,ID,iOS,iPhone 13,1.3.0,25-34,F,1
U026836,2026-05-15 00:17:35,2026-05-15,app_store,CN,Android,Huawei Mate 60,1.2.1,18-24,F,1
U026837,,2026-05-15,tiktok_ads,BR,Android,Huawei Mate 60,1.3.0,18-24,M,1
U026838,2026-05-15 02:05:56,2026-05-15,organic,JP,iOS,iPhone 11,1.2.1,18-24,F,1
U026839,2026-05-15 00:06:48,2026-05-15,organic,CN,Android,Redmi Note 13,1.3.0,25-34,M,1
U026840,2026-05-15 00:55:50,2026-05-15,facebook_ads,JP,iOS,iPhone 13,1.3.0,55+,M,1
U026841,2026-05-15 00:40:16,2026-05-15,tiktok_ads,BR,iOS,iPhone 14,1.3.1,18-24,F,1
U026842,2026-05-15 02:22:39,2026-05-15,google_ads,BR,Android,Samsung Galaxy A54,1.3.0,18-24,M,1
U026843,2026-05-15 06:46:34,2026-05-15,tiktok_ads,ID,Android,Huawei Mate 60,1.3.0,25-34,M,1
U026844,2026-05-15 06:25:03,2026-05-15,organic,CN,iOS,iPhone 15,1.3.0,25-34,M,1
U026845,2026-05-15 00:26:59,2026-05-15,organic,JP,iOS,iPhone 11,1.3.0,25-34,M,1
U026846,2026-05-15 02:13:50,2026-05-15,google_ads,CN,Android,Redmi Note 13,1.3.0,35-44,F,1
U026847,2026-05-15 02:44:28,2026-05-15,app_store,US,iOS,iPhone 13,1.3.1,25-34,M,1
U026848,,2026-05-15,app_store,US,iOS,iPhone 15,1.2.1,18-24,F,1
U026849,2026-05-15 01:24:52,2026-05-15,tiktok_ads,ID,Android,OPPO Reno11,1.3.0,25-34,F,1
U026850,2026-05-15 01:25:56,2026-05-15,tiktok_ads,ID,Android,OPPO Reno11,1.3.1,18-24,F,1
U026851,2026-05-15 00:11:16,2026-05-15,tiktok_ads,ID,Android,Samsung Galaxy S23,1.3.1,25-34,Unknown,1
U026852,2026-05-15 06:57:22,2026-05-15,organic,BR,Android,Redmi Note 13,1.3.0,18-24,M,1
U026853,2026-05-16 00:29:17,2026-05-15,referral,JP,iOS,iPhone 15,1.3.1,18-24,M,1
U026854,2026-05-16 00:43:10,2026-05-15,google_ads,ID,Android,Google Pixel 8,1.3.0,18-24,M,1
U026855,2026-05-15 00:07:45,2026-05-15,organic,JP,Android,Samsung Galaxy S23,1.3.0,25-34,F,1
U026856,2026-05-15 01:47:28,2026-05-15,app_store,CN,Android,Samsung Galaxy S23,1.3.0,55+,F,1
U026857,2026-05-15 00:27:00,2026-05-15,organic,BR,Android,Redmi Note 13,1.3.0,25-34,F,1
U026858,2026-05-15 00:50:54,2026-05-15,tiktok_ads,JP,iOS,iPhone 14,1.3.1,55+,M,1
U026859,2026-05-15 01:04:27,2026-05-15,google_ads,CN,Android,OPPO Reno11,1.3.0,25-34,F,1
U026860,2026-05-15 12:28:11,2026-05-15,app_store,JP,iOS,iPhone 12,1.3.1,18-24,M,1
U026861,2026-05-15 12:29:17,2026-05-15,tiktok_ads,ID,Android,OPPO Reno11,1.3.0,18-24,F,1
U026862,2026-05-15 00:31:01,2026-05-15,organic,BR,Android,Google Pixel 8,1.3.0,18-24,M,1
U026863,2026-05-15 01:14:31,2026-05-15,organic,JP,iOS,iPhone 14,1.3.0,35-44,M,1
U026864,2026-05-15 02:29:24,2026-05-15,organic,US,iOS,iPhone 14,1.3.0,25-34,M,1
U026865,2026-05-15 00:00:29,2026-05-15,google_ads,US,Android,Huawei Mate 60,1.3.0,25-34,M,1
U026866,2026-05-15 00:08:24,2026-05-15,organic,BR,iOS,iPhone 12,1.3.1,18-24,F,1
U026867,,2026-05-15,tiktok_ads,US,iOS,iPhone SE,1.2.1,35-44,M,1
U026868,2026-05-15 02:00:42,2026-05-15,facebook_ads,CN,Android,vivo X100,1.2.1,25-34,F,1
U026869,2026-05-15 01:01:49,2026-05-15,google_ads,ID,Android,OPPO Reno11,1.3.0,18-24,F,1
U026870,,2026-05-15,google_ads,BR,Android,Redmi Note 13,1.3.1,18-24,M,1
U026871,2026-05-15 01:33:00,2026-05-15,google_ads,BR,Android,Samsung Galaxy S23,1.2.1,18-24,F,1
U026872,,2026-05-15,app_store,CN,Android,Google Pixel 8,1.3.0,18-24,M,1
U026873,2026-05-15 00:31:05,2026-05-15,referral,JP,iOS,iPhone 13,1.3.0,25-34,F,1
U026874,2026-05-15 00:27:46,2026-05-15,tiktok_ads,BR,Android,Xiaomi 14,1.3.0,35-44,F,1
U026875,2026-05-15 02:35:25,2026-05-15,facebook_ads,BR,Android,Redmi Note 13,1.3.1,18-24,M,1
U026876,2026-05-17 00:22:30,2026-05-15,google_ads,US,iOS,iPhone 13,1.3.0,25-34,M,1
U026877,2026-05-15 02:36:36,2026-05-15,organic,US,iOS,iPhone 14,1.2.1,55+,M,1
U026878,2026-05-15 00:33:20,2026-05-15,organic,CN,Android,Xiaomi 14,1.3.0,55+,F,1
U026879,2026-05-17 00:58:14,2026-05-15,organic,BR,Android,Xiaomi 14,1.3.1,55+,M,1
U026880,2026-05-15 00:39:41,2026-05-15,google_ads,US,iOS,iPhone 15,1.3.0,35-44,F,1
U026881,2026-05-15 12:24:34,2026-05-15,app_store,BR,Android,vivo X100,1.3.1,35-44,M,1
U026882,2026-05-15 00:16:33,2026-05-15,organic,JP,Android,Samsung Galaxy A54,1.3.0,35-44,F,1
U026883,2026-05-15 06:35:39,2026-05-15,app_store,ID,Android,Xiaomi 14,1.3.0,25-34,F,1
U026884,2026-05-15 00:17:31,2026-05-15,google_ads,BR,iOS,iPhone 14,1.3.1,18-24,M,1
U026885,2026-05-15 06:16:32,2026-05-15,facebook_ads,BR,Android,vivo X100,1.3.0,45-54,F,1
U026886,2026-05-15 01:16:32,2026-05-15,tiktok_ads,US,Android,OPPO Reno11,1.3.0,18-24,M,1
U026887,2026-05-15 02:13:48,2026-05-15,facebook_ads,ID,Android,Google Pixel 8,1.2.1,25-34,F,1
U026888,2026-05-15 01:45:59,2026-05-15,organic,US,iOS,iPhone 15,1.3.0,25-34,M,1
U026889,2026-05-15 02:08:38,2026-05-15,app_store,US,Android,Samsung Galaxy S23,1.3.0,18-24,F,1
U026890,2026-05-15 00:06:57,2026-05-15,organic,BR,Android,Samsung Galaxy A54,1.3.0,35-44,F,1
U026891,2026-05-15 01:36:24,2026-05-15,organic,ID,iOS,iPhone 11,1.3.0,25-34,M,1
U026892,2026-05-15 00:31:43,2026-05-15,facebook_ads,US,Android,Xiaomi 14,1.3.0,35-44,F,1
U026893,2026-05-15 00:34:27,2026-05-15,google_ads,BR,Android,Google Pixel 8,1.3.0,25-34,F,1
U026894,2026-05-15 06:53:21,2026-05-15,organic,US,iOS,iPhone 14,1.3.1,18-24,Unknown,1
U026895,,2026-05-15,app_store,CN,Android,Xiaomi 14,1.3.1,25-34,F,1
U026896,2026-05-15 01:05:28,2026-05-15,google_ads,US,iOS,iPhone 14,1.3.0,55+,M,1
U026897,,2026-05-15,tiktok_ads,ID,Android,Xiaomi 14,1.2.1,45-54,F,1
U026898,2026-05-15 06:05:24,2026-05-15,google_ads,ID,Android,Redmi Note 13,1.3.1,25-34,F,1
U026899,2026-05-15 01:13:37,2026-05-15,app_store,ID,iOS,iPhone 13,1.3.0,35-44,F,1
U026900,2026-05-15 12:54:23,2026-05-15,organic,CN,Android,Redmi Note 13,1.3.0,55+,Unknown,1
U026901,2026-05-15 00:43:51,2026-05-15,google_ads,CN,iOS,iPhone 15,1.2.1,45-54,M,1
U026902,2026-05-15 02:42:45,2026-05-15,tiktok_ads,CN,Android,Samsung Galaxy S23,1.3.0,35-44,M,1
U026903,2026-05-15 00:28:04,2026-05-15,referral,CN,Android,Google Pixel 8,1.3.0,45-54,M,1
U026904,2026-05-15 00:11:02,2026-05-15,tiktok_ads,BR,iOS,iPhone 15,1.3.1,18-24,M,1
U026905,2026-05-15 00:20:04,2026-05-15,organic,CN,Android,Xiaomi 14,1.3.1,25-34,F,1
U026906,2026-05-17 00:59:17,2026-05-15,referral,ID,iOS,iPhone 15,1.3.1,25-34,M,1
U026907,2026-05-15 00:14:02,2026-05-15,organic,CN,iOS,iPhone 14,1.3.0,25-34,M,1
U026908,2026-05-15 02:08:08,2026-05-15,app_store,CN,Android,Redmi Note 13,1.3.1,18-24,M,1
U026909,2026-05-15 01:12:05,2026-05-15,organic,BR,Android,Samsung Galaxy S23,1.2.1,35-44,F,1
U026910,2026-05-15 00:47:40,2026-05-15,tiktok_ads,BR,Android,Samsung Galaxy A54,1.3.0,18-24,M,1
U026911,2026-05-15 12:37:15,2026-05-15,google_ads,ID,Android,Samsung Galaxy S23,1.3.0,25-34,M,1
U026912,2026-05-15 00:30:35,2026-05-15,tiktok_ads,BR,Android,Redmi Note 13,1.3.0,18-24,F,1
U026913,2026-05-16 00:56:07,2026-05-15,organic,CN,Android,Xiaomi 14,1.3.1,45-54,M,1
U026914,2026-05-15 06:38:42,2026-05-15,organic,CN,Android,Samsung Galaxy S23,1.2.1,18-24,M,1
U026915,2026-05-15 00:18:41,2026-05-15,google_ads,US,Android,Redmi Note 13,1.3.0,18-24,F,1
U026916,2026-05-15 00:49:46,2026-05-15,tiktok_ads,JP,iOS,iPhone 15,1.2.1,25-34,M,1
U026917,,2026-05-15,facebook_ads,JP,iOS,iPhone SE,1.3.0,35-44,M,1
U026918,2026-05-15 00:28:30,2026-05-15,facebook_ads,BR,Android,Redmi Note 13,1.3.1,18-24,F,1
U026919,2026-05-15 01:38:20,2026-05-15,tiktok_ads,ID,Android,Xiaomi 14,1.3.1,18-24,F,1
U026920,2026-05-15 00:31:08,2026-05-15,app_store,JP,iOS,iPhone 15,1.3.0,18-24,M,1
U026921,2026-05-15 00:06:23,2026-05-15,organic,BR,Android,Xiaomi 14,1.3.0,45-54,F,1
U026922,2026-05-15 00:25:04,2026-05-15,google_ads,BR,Android,Samsung Galaxy A54,1.3.0,35-44,F,1
U026923,2026-05-15 02:45:43,2026-05-15,facebook_ads,JP,Android,Samsung Galaxy A54,1.3.0,18-24,M,1
U026924,2026-05-15 06:39:49,2026-05-15,app_store,BR,Android,Google Pixel 8,1.3.0,18-24,F,1
U026925,2026-05-15 06:32:33,2026-05-15,google_ads,BR,Android,OPPO Reno11,1.3.0,25-34,F,1
U026926,2026-05-15 00:51:40,2026-05-15,app_store,CN,Android,Huawei Mate 60,1.3.0,18-24,F,1
U026927,2026-05-16 02:37:04,2026-05-16,referral,CN,Android,Samsung Galaxy A54,1.3.0,35-44,M,1
U026928,2026-05-16 02:39:45,2026-05-16,organic,JP,Android,Xiaomi 14,1.3.0,25-34,F,1
U026929,2026-05-16 00:12:32,2026-05-16,tiktok_ads,US,iOS,iPhone 12,1.3.1,55+,F,1
U026930,2026-05-16 12:05:22,2026-05-16,referral,JP,Android,vivo X100,1.2.1,35-44,M,1
U026931,2026-05-16 00:35:18,2026-05-16,app_store,CN,Android,Samsung Galaxy S23,1.3.1,18-24,M,1
U026932,2026-05-16 00:53:56,2026-05-16,organic,BR,iOS,iPhone 11,1.3.0,18-24,M,1
U026933,2026-05-16 06:30:12,2026-05-16,tiktok_ads,ID,Android,Redmi Note 13,1.2.1,18-24,M,1
U026934,2026-05-16 12:23:50,2026-05-16,organic,CN,Android,vivo X100,1.3.0,25-34,M,1
U026935,2026-05-16 02:52:22,2026-05-16,facebook_ads,ID,iOS,iPhone 14,1.3.1,25-34,F,1
U026936,2026-05-16 01:51:53,2026-05-16,app_store,CN,Android,Huawei Mate 60,1.3.1,25-34,M,1
U026937,2026-05-16 01:59:08,2026-05-16,organic,CN,iOS,iPhone 13,1.3.0,55+,M,1
U026938,2026-05-16 02:15:54,2026-05-16,app_store,CN,Android,OPPO Reno11,1.2.1,25-34,M,1
U026939,,2026-05-16,organic,CN,Android,Redmi Note 13,1.3.1,18-24,F,1
U026940,,2026-05-16,tiktok_ads,JP,Android,Samsung Galaxy S23,1.2.1,18-24,F,1
U026941,2026-05-16 00:03:57,2026-05-16,google_ads,ID,Android,Redmi Note 13,1.3.0,18-24,M,1
U026942,,2026-05-16,google_ads,JP,Android,Redmi Note 13,1.3.0,25-34,F,1
U026943,2026-05-16 02:50:40,2026-05-16,app_store,CN,iOS,iPhone 14,1.3.0,25-34,M,1
U026944,2026-05-16 12:17:30,2026-05-16,app_store,CN,Android,Samsung Galaxy A54,1.3.1,35-44,F,1
U026945,2026-05-16 02:59:41,2026-05-16,app_store,CN,iOS,iPhone 15,1.2.1,18-24,M,1
U026946,,2026-05-16,tiktok_ads,JP,Android,Redmi Note 13,1.3.0,18-24,F,1
U026947,2026-05-16 12:26:17,2026-05-16,organic,JP,Android,Huawei Mate 60,1.3.0,25-34,F,1
U026948,2026-05-16 00:38:41,2026-05-16,google_ads,ID,Android,Samsung Galaxy A54,1.3.0,35-44,M,1
U026949,,2026-05-16,app_store,US,iOS,iPhone 15,1.3.1,35-44,M,1
U026950,2026-05-16 00:59:04,2026-05-16,organic,CN,Android,Xiaomi 14,1.3.0,25-34,F,1
U026951,2026-05-16 12:38:32,2026-05-16,organic,CN,Android,Samsung Galaxy S23,1.2.1,25-34,F,1
U026952,2026-05-16 12:52:43,2026-05-16,tiktok_ads,CN,Android,OPPO Reno11,1.3.0,18-24,F,1
U026953,2026-05-16 12:06:15,2026-05-16,google_ads,US,iOS,iPhone 12,1.2.1,35-44,F,1
U026954,2026-05-16 01:47:53,2026-05-16,facebook_ads,US,iOS,iPhone 13,1.3.0,25-34,F,1
U026955,2026-05-16 00:31:51,2026-05-16,tiktok_ads,ID,iOS,iPhone 11,1.3.0,35-44,F,1
U026956,2026-05-16 00:13:17,2026-05-16,tiktok_ads,BR,Android,Samsung Galaxy S23,1.3.0,25-34,M,1
U026957,2026-05-16 00:51:51,2026-05-16,referral,US,Android,Xiaomi 14,1.2.1,18-24,F,1
U026958,2026-05-16 02:07:08,2026-05-16,organic,JP,iOS,iPhone 13,1.2.1,18-24,M,1
U026959,2026-05-16 12:52:08,2026-05-16,organic,BR,Android,Redmi Note 13,1.2.1,18-24,M,1
U026960,2026-05-16 00:18:19,2026-05-16,tiktok_ads,US,Android,Xiaomi 14,1.3.0,35-44,F,1
U026961,,2026-05-16,google_ads,CN,Android,OPPO Reno11,1.3.0,25-34,F,1
U026962,2026-05-16 06:44:27,2026-05-16,app_store,CN,Android,Xiaomi 14,1.3.1,18-24,M,1
U026963,2026-05-16 12:58:34,2026-05-16,app_store,CN,Android,Samsung Galaxy S23,1.2.1,25-34,M,1
U026964,2026-05-16 00:35:39,2026-05-16,tiktok_ads,ID,Android,vivo X100,1.3.0,45-54,F,1
U026965,,2026-05-16,referral,US,Android,Google Pixel 8,1.2.1,35-44,M,1
U026966,2026-05-16 00:15:04,2026-05-16,facebook_ads,BR,iOS,iPhone 15,1.3.0,25-34,M,1
U026967,2026-05-17 00:15:56,2026-05-16,organic,US,Android,vivo X100,1.2.1,18-24,M,1
U026968,2026-05-17 00:06:04,2026-05-16,google_ads,US,iOS,iPhone 14,1.3.0,45-54,M,1
U026969,2026-05-16 00:04:29,2026-05-16,google_ads,US,iOS,iPhone 14,1.3.1,25-34,F,1
U026970,2026-05-16 01:40:33,2026-05-16,organic,US,iOS,iPhone 12,1.3.0,18-24,M,1
U026971,2026-05-16 00:55:40,2026-05-16,facebook_ads,US,Android,Redmi Note 13,1.2.1,35-44,M,1
U026972,2026-05-16 00:45:30,2026-05-16,facebook_ads,BR,Android,Google Pixel 8,1.3.0,18-24,M,1
U026973,,2026-05-16,google_ads,BR,iOS,iPhone 12,1.3.0,45-54,M,1
U026974,2026-05-16 12:07:46,2026-05-16,google_ads,US,Android,Huawei Mate 60,1.3.0,25-34,M,1
U026975,2026-05-16 00:33:16,2026-05-16,google_ads,BR,Android,OPPO Reno11,1.2.1,18-24,F,1
U026976,2026-05-16 01:08:33,2026-05-16,organic,JP,iOS,iPhone 15,1.3.0,18-24,F,1
U026977,2026-05-16 01:05:34,2026-05-16,tiktok_ads,BR,Android,OPPO Reno11,1.3.0,45-54,F,1
U026978,2026-05-16 01:17:15,2026-05-16,organic,CN,Android,Xiaomi 14,1.3.0,45-54,M,1
U026979,,2026-05-16,facebook_ads,BR,Android,Xiaomi 14,1.3.0,18-24,M,1
U026980,2026-05-16 00:58:01,2026-05-16,google_ads,ID,Android,Huawei Mate 60,1.3.1,35-44,F,1
U026981,,2026-05-16,google_ads,US,iOS,iPhone 13,1.3.0,25-34,F,1
U026982,2026-05-16 00:01:37,2026-05-16,organic,US,Android,Huawei Mate 60,1.3.1,35-44,M,1
U026983,2026-05-16 06:42:06,2026-05-16,referral,BR,iOS,iPhone 15,1.3.0,35-44,F,1
U026984,2026-05-16 00:45:04,2026-05-16,tiktok_ads,BR,Android,Xiaomi 14,1.3.1,18-24,F,1
